id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
7017212,Gatos Spur,Trail,This is a spur trail that connects to the Big Laguna Trail.,blue,4.5,13,"Pine Valley, California",https://www.mtbproject.com/trail/7017212/gatos-spur,https://cdn2.apstatic.com/photos/mtb/7018581_sqsmall_1554918579.jpg,https://cdn2.apstatic.com/photos/mtb/7018581_small_1554918579.jpg,https://cdn2.apstatic.com/photos/mtb/7018581_smallMed_1554918579.jpg,https://cdn2.apstatic.com/photos/mtb/7018581_medium_1554918579.jpg,1.8,17,-417,5892,5480,-116.4382,32.8586,All Clear,Dry,2020-09-06 13:49:24
7047925,Table Mountain Road East #4N21,Trail,"Nice paved road, steady incline, with plenty of places to jump off onto dirt tracks for more challenges.",blueBlack,5,2,"Wrightwood, California",https://www.mtbproject.com/trail/7047925/table-mountain-road-east-4n21,https://cdn2.apstatic.com/photos/mtb/7036072_sqsmall_1595091948.jpg,https://cdn2.apstatic.com/photos/mtb/7036072_small_1595091948.jpg,https://cdn2.apstatic.com/photos/mtb/7036072_smallMed_1595091948.jpg,https://cdn2.apstatic.com/photos/mtb/7036072_medium_1595091948.jpg,2.9,435,-123,7472,7138,-117.69,34.3813,Unknown,null,1970-01-01 00:00:00
7036331,Old Santa Susana Stagecoach Road,Trail,This is a gnarly downhill track along a historic stagecoach route.,dblack,5,2,"Chatsworth, California",https://www.mtbproject.com/trail/7036331/old-santa-susana-stagecoach-road,,,,,1,0,-561,1632,1071,-118.6328,34.2638,Unknown,null,1970-01-01 00:00:00
7045300,Eureka Peak Road,Trail,"A nice, wide, grated, sand road from Covington Flats Crossover Road to Eureka Peak.",blue,5,2,"Joshua Tree, California",https://www.mtbproject.com/trail/7045300/eureka-peak-road,https://cdn2.apstatic.com/photos/mtb/7029810_sqsmall_1555015914.jpg,https://cdn2.apstatic.com/photos/mtb/7029810_small_1555015914.jpg,https://cdn2.apstatic.com/photos/mtb/7029810_smallMed_1555015914.jpg,https://cdn2.apstatic.com/photos/mtb/7029810_medium_1555015914.jpg,1.4,394,-88,5473,5089,-116.3316,34.0245,Unknown,null,1970-01-01 00:00:00
7025115,Hi Top,Trail,A first rate old-school singletrack.,black,5,2,"Fortuna Foothills, Arizona",https://www.mtbproject.com/trail/7025115/hi-top,https://cdn2.apstatic.com/photos/mtb/7018379_sqsmall_1554918258.jpg,https://cdn2.apstatic.com/photos/mtb/7018379_small_1554918258.jpg,https://cdn2.apstatic.com/photos/mtb/7018379_smallMed_1554918258.jpg,https://cdn2.apstatic.com/photos/mtb/7018379_medium_1554918258.jpg,1.1,84,-56,527,473,-114.4643,32.7655,All Clear,Dry - The trails have cleared out w/less gravel and are more defined than earlier this year. Looks great!,2020-10-19 09:27:17
4735502,Upper Holy Jim Trail,Trail,"One of the best trails in Orange County, this is the beginning of 4000 feet of downhill bliss.",black,5,1,"Trabuco Canyon, California",https://www.mtbproject.com/trail/4735502/upper-holy-jim-trail,https://cdn2.apstatic.com/photos/mtb/4736099_sqsmall_1554328951.jpg,https://cdn2.apstatic.com/photos/mtb/4736099_small_1554328951.jpg,https://cdn2.apstatic.com/photos/mtb/4736099_smallMed_1554328951.jpg,https://cdn2.apstatic.com/photos/mtb/4736099_medium_1554328951.jpg,0.9,0,-820,4852,4033,-117.5198,33.7166,Unknown,null,1970-01-01 00:00:00
7052438,Spitfire,Trail,"Spitfire is a trail with two personalities: a BMX track, followed by a serious MTB trail.",blueBlack,4.8,6,"Ladera Ranch, California",https://www.mtbproject.com/trail/7052438/spitfire,https://cdn2.apstatic.com/photos/mtb/7035204_sqsmall_1585501406.jpg,https://cdn2.apstatic.com/photos/mtb/7035204_small_1585501406.jpg,https://cdn2.apstatic.com/photos/mtb/7035204_smallMed_1585501406.jpg,https://cdn2.apstatic.com/photos/mtb/7035204_medium_1585501406.jpg,0.7,7,-179,575,403,-117.6331,33.5772,All Clear,Mostly Dry,2020-08-07 21:12:49
4149629,Santa Ana River Trail (SART) 2E03: South Fork to Middle Control Road,Trail,Awesome flowing singletrack that hugs the hill side as it descends the valley.,blue,4.8,5,"Big Bear City, California",https://www.mtbproject.com/trail/4149629/santa-ana-river-trail-sart-2e03-south-fork-to-middle-control-road,https://cdn2.apstatic.com/photos/mtb/7033762_sqsmall_1572213096.jpg,https://cdn2.apstatic.com/photos/mtb/7033762_small_1572213096.jpg,https://cdn2.apstatic.com/photos/mtb/7033762_smallMed_1572213096.jpg,https://cdn2.apstatic.com/photos/mtb/7033762_medium_1572213096.jpg,10.7,505,-1765,6384,5001,-116.8299,34.1707,All Clear,Dry,2020-08-24 12:51:25
7014583,Laguna Ridge Trail,Trail,A very fun and challenging rocky ride in the Laguna Coast Wilderness Park.,black,4.1,19,"Laguna Beach, California",https://www.mtbproject.com/trail/7014583/laguna-ridge-trail,https://img.youtube.com/vi/vAXEFUxN2s8/hqdefault.jpg,https://img.youtube.com/vi/vAXEFUxN2s8/hqdefault.jpg,https://img.youtube.com/vi/vAXEFUxN2s8/hqdefault.jpg,https://img.youtube.com/vi/vAXEFUxN2s8/hqdefault.jpg,1.2,66,-750,888,151,-117.7813,33.5687,All Clear,Dry,2020-09-04 13:39:00
7047760,Coast to Crest Trail: Santa Ysabel Creek,Trail,Gorgeous meandering singletrack following a very unspoiled section of Santa Ysabel Creek.,green,5,1,"Ramona, California",https://www.mtbproject.com/trail/7047760/coast-to-crest-trail-santa-ysabel-creek,,,,,3.6,199,-347,962,768,-116.8575,33.1036,Unknown,null,1970-01-01 00:00:00
7044630,Centennial Training Track,Trail,Training track at Centennial Middle School.,blue,5,1,"Yuma, Arizona",https://www.mtbproject.com/trail/7044630/centennial-training-track,https://cdn2.apstatic.com/photos/mtb/7030251_sqsmall_1555016647.jpg,https://cdn2.apstatic.com/photos/mtb/7030251_small_1555016647.jpg,https://cdn2.apstatic.com/photos/mtb/7030251_smallMed_1555016647.jpg,https://cdn2.apstatic.com/photos/mtb/7030251_medium_1555016647.jpg,0.6,12,-11,125,119,-114.6542,32.6926,Unknown,null,1970-01-01 00:00:00
7020952,Tunnel of Love,Trail,"An extremely rough, white-knuckle downhill trail that will leave you saying ""wow"" at the bottom!",black,5,1,"Idyllwild, California",https://www.mtbproject.com/trail/7020952/tunnel-of-love,https://cdn2.apstatic.com/photos/mtb/7023294_sqsmall_1554931994.jpg,https://cdn2.apstatic.com/photos/mtb/7023294_small_1554931994.jpg,https://cdn2.apstatic.com/photos/mtb/7023294_smallMed_1554931994.jpg,https://cdn2.apstatic.com/photos/mtb/7023294_medium_1554931994.jpg,0.7,3,-335,4742,4407,-116.6717,33.6902,Unknown,null,1970-01-01 00:00:00
7012048,Boo Hoff Trail,Trail,"A solid, out-and-back singletrack option from the La Quinta cove with a great climb and downhill.",black,4.6,9,"La Quinta, California",https://www.mtbproject.com/trail/7012048/boo-hoff-trail,https://cdn2.apstatic.com/photos/mtb/7009797_sqsmall_1554830986.jpg,https://cdn2.apstatic.com/photos/mtb/7009797_small_1554830986.jpg,https://cdn2.apstatic.com/photos/mtb/7009797_smallMed_1554830986.jpg,https://cdn2.apstatic.com/photos/mtb/7009797_medium_1554830986.jpg,2.9,1291,0,1644,354,-116.3123,33.6465,Unknown,null,1970-01-01 00:00:00
7052648,Carlsbad Highlands Ecological Reserve Utility Road,Trail,Needs Summary,blue,5,1,"Carlsbad, California",https://www.mtbproject.com/trail/7052648/carlsbad-highlands-ecological-reserve-utility-road,https://cdn2.apstatic.com/photos/mtb/7034980_sqsmall_1583694675.jpg,https://cdn2.apstatic.com/photos/mtb/7034980_small_1583694675.jpg,https://cdn2.apstatic.com/photos/mtb/7034980_smallMed_1583694675.jpg,https://cdn2.apstatic.com/photos/mtb/7034980_medium_1583694675.jpg,1.4,313,-60,394,96,-117.2879,33.1631,Unknown,null,1970-01-01 00:00:00
7045955,Demens Creek Trail,Trail,Needs Summary,green,5,1,"San Antonio Heights, California",https://www.mtbproject.com/trail/7045955/demens-creek-trail,https://cdn2.apstatic.com/photos/mtb/7030307_sqsmall_1555016733.jpg,https://cdn2.apstatic.com/photos/mtb/7030307_small_1555016733.jpg,https://cdn2.apstatic.com/photos/mtb/7030307_smallMed_1555016733.jpg,https://cdn2.apstatic.com/photos/mtb/7030307_medium_1555016733.jpg,2.1,238,0,1930,1692,-117.6298,34.1384,All Clear,Dry,2020-08-24 17:54:55
7036483,Neverland Jumpline,Trail,"A fun, flowing jump line.",dblack,4.7,7,"Lake Arrowhead, California",https://www.mtbproject.com/trail/7036483/neverland-jumpline,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,0.6,0,-198,5913,5715,-117.1657,34.2314,All Clear,Dry,2020-10-05 09:23:17
5322584,Hillyer Trail,Trail,This superfun trail has flow and technical rock sections.,black,4.7,7,"Littlerock, California",https://www.mtbproject.com/trail/5322584/hillyer-trail,https://cdn2.apstatic.com/photos/mtb/5321967_sqsmall_1554330466.jpg,https://cdn2.apstatic.com/photos/mtb/5321967_small_1554330466.jpg,https://cdn2.apstatic.com/photos/mtb/5321967_smallMed_1554330466.jpg,https://cdn2.apstatic.com/photos/mtb/5321967_medium_1554330466.jpg,2.2,307,-528,6184,5658,-118.0122,34.3557,Unknown,null,1970-01-01 00:00:00
7048341,Middles,Trail,"In the middle, located south of Lowers and north of Church.",blue,5,1,"San Clemente, California",https://www.mtbproject.com/trail/7048341/middles,https://cdn2.apstatic.com/photos/mtb/7031670_sqsmall_1561262491.jpg,https://cdn2.apstatic.com/photos/mtb/7031670_small_1561262491.jpg,https://cdn2.apstatic.com/photos/mtb/7031670_smallMed_1561262491.jpg,https://cdn2.apstatic.com/photos/mtb/7031670_medium_1561262491.jpg,1.4,56,-152,112,16,-117.5937,33.3949,Unknown,null,1970-01-01 00:00:00
7007254,Sin Nombre Trail,Trail,Super fun and fast flowy singletrack.,blue,4.3,15,"Casa Conejo, California",https://www.mtbproject.com/trail/7007254/sin-nombre-trail,https://cdn2.apstatic.com/photos/mtb/7023125_sqsmall_1554931676.jpg,https://cdn2.apstatic.com/photos/mtb/7023125_small_1554931676.jpg,https://cdn2.apstatic.com/photos/mtb/7023125_smallMed_1554931676.jpg,https://cdn2.apstatic.com/photos/mtb/7023125_medium_1554931676.jpg,0.9,16,-137,418,297,-118.9874,34.1361,Unknown,null,1970-01-01 00:00:00
7012797,Car Wreck,Trail,A short but steep alternative to Mathis Canyon Trail featuring rocks and a brief wooded section.,black,3.9,23,"Aliso Viejo, California",https://www.mtbproject.com/trail/7012797/car-wreck,https://img.youtube.com/vi/QLmsnrjt4Pk/hqdefault.jpg,https://img.youtube.com/vi/QLmsnrjt4Pk/hqdefault.jpg,https://img.youtube.com/vi/QLmsnrjt4Pk/hqdefault.jpg,https://img.youtube.com/vi/QLmsnrjt4Pk/hqdefault.jpg,0.6,0,-513,796,283,-117.7557,33.5637,All Clear,Dry,2020-10-11 11:41:52
7045310,Upper Covington Flat Road,Trail,"Starting at the Upper Covington Flats parking lot, head west on Upper Covington Flat Road for 2.0 miles.",green,5,1,"Joshua Tree, California",https://www.mtbproject.com/trail/7045310/upper-covington-flat-road,,,,,2,348,-7,5166,4818,-116.3061,34.0098,Unknown,null,1970-01-01 00:00:00
7011641,Kelvin Canyon Trail,Trail,"A fast, downhill singletrack between the Burma Fire Road and Zote's Cutacross Trail.",blue,5,1,"Rolling Hills, California",https://www.mtbproject.com/trail/7011641/kelvin-canyon-trail,,,,,0.5,40,-112,800,713,-118.3667,33.7539,Minor Issues,Dry - Moon dust on most trails.,2020-08-30 20:47:45
7045581,Baldy Mesa Road #3N21,Trail,The dream of riding down the Cajon Pass is a reality! A fun downhill route to McDonalds!,blue,5,1,"Oak Hills, California",https://www.mtbproject.com/trail/7045581/baldy-mesa-road-3n21,https://cdn2.apstatic.com/photos/mtb/7029968_sqsmall_1555016207.jpg,https://cdn2.apstatic.com/photos/mtb/7029968_small_1555016207.jpg,https://cdn2.apstatic.com/photos/mtb/7029968_smallMed_1555016207.jpg,https://cdn2.apstatic.com/photos/mtb/7029968_medium_1555016207.jpg,5.2,119,-1272,4410,3138,-117.459,34.3686,Unknown,null,1970-01-01 00:00:00
7053022,Oso Trail,Trail,Amazing views from the most remote part of Casper's Park.,blue,5,1,"Coto De Caza, California",https://www.mtbproject.com/trail/7053022/oso-trail,,,,,5.2,1077,-1151,1605,544,-117.5289,33.5812,Unknown,null,1970-01-01 00:00:00
7030166,Turtle Trail,Trail,A fast and easy run down from the top.,blue,4.4,13,"Big Bear Lake, California",https://www.mtbproject.com/trail/7030166/turtle-trail,https://cdn2.apstatic.com/photos/mtb/7031652_sqsmall_1561184601.jpg,https://cdn2.apstatic.com/photos/mtb/7031652_small_1561184601.jpg,https://cdn2.apstatic.com/photos/mtb/7031652_smallMed_1561184601.jpg,https://cdn2.apstatic.com/photos/mtb/7031652_medium_1561184601.jpg,2.5,0,-1071,8079,7008,-116.8935,34.2225,All Clear,Dry,2020-10-13 09:08:16
7032015,Lake Loop Trail,Trail,Needs summary and description.,blue,5,1,"Carlsbad, California",https://www.mtbproject.com/trail/7032015/lake-loop-trail,https://cdn2.apstatic.com/photos/mtb/5795902_sqsmall_1554389248.jpg,https://cdn2.apstatic.com/photos/mtb/5795902_small_1554389248.jpg,https://cdn2.apstatic.com/photos/mtb/5795902_smallMed_1554389248.jpg,https://cdn2.apstatic.com/photos/mtb/5795902_medium_1554389248.jpg,1.9,150,-148,327,219,-117.2873,33.1706,All Clear,Dry,2020-10-18 15:09:25
7036699,Rumorosa Trail,Trail,"Originally the road to Mexicali before the current road was built, this is now a technical DH trail.",black,5,1,"Cereso del Hongo, Mexico",https://www.mtbproject.com/trail/7036699/rumorosa-trail,https://cdn2.apstatic.com/photos/mtb/7025063_sqsmall_1555002117.jpg,https://cdn2.apstatic.com/photos/mtb/7025063_small_1555002117.jpg,https://cdn2.apstatic.com/photos/mtb/7025063_smallMed_1555002117.jpg,https://cdn2.apstatic.com/photos/mtb/7025063_medium_1555002117.jpg,11.5,368,-3506,4021,878,-116.0331,32.5521,Unknown,null,1970-01-01 00:00:00
7031279,Inspiration Point - 7 Falls Connector,Trail,Needs Summary,dblack,5,1,"Mission Canyon, California",https://www.mtbproject.com/trail/7031279/inspiration-point-7-falls-connector,https://cdn2.apstatic.com/photos/mtb/2501294_sqsmall_1554239407.jpg,https://cdn2.apstatic.com/photos/mtb/2501294_small_1554239407.jpg,https://cdn2.apstatic.com/photos/mtb/2501294_smallMed_1554239407.jpg,https://cdn2.apstatic.com/photos/mtb/2501294_medium_1554239407.jpg,0.7,475,-50,1829,1354,-119.7072,34.4726,All Clear,Dry - Great run!,2020-09-13 14:02:40
4902656,Brown Mountain,Trail,"A fun, flowy singletrack that skirts the edge of a cliff side, with great views of the mountains.",blue,4,21,"La Cañada Flintridge, California",https://www.mtbproject.com/trail/4902656/brown-mountain,https://cdn2.apstatic.com/photos/mtb/7013775_sqsmall_1554846308.jpg,https://cdn2.apstatic.com/photos/mtb/7013775_small_1554846308.jpg,https://cdn2.apstatic.com/photos/mtb/7013775_smallMed_1554846308.jpg,https://cdn2.apstatic.com/photos/mtb/7013775_medium_1554846308.jpg,2.8,647,-129,2909,2390,-118.1609,34.2262,All Clear,Dry,2020-10-19 15:32:02
7035032,Wrangler #901,Trail,"Great views, amazing granite slabs, fun segments!",blue,5,1,"Pine Valley, California",https://www.mtbproject.com/trail/7035032/wrangler-901,https://cdn2.apstatic.com/photos/mtb/7025426_sqsmall_1555002882.jpg,https://cdn2.apstatic.com/photos/mtb/7025426_small_1555002882.jpg,https://cdn2.apstatic.com/photos/mtb/7025426_smallMed_1555002882.jpg,https://cdn2.apstatic.com/photos/mtb/7025426_medium_1555002882.jpg,3.6,370,-744,3951,3452,-116.5592,32.7245,Unknown,null,1970-01-01 00:00:00
7020232,"Duck Pond Trail (aka ""The Shitz"")",Connector,,blueBlack,5,1,"Carmel Valley, California",https://www.mtbproject.com/trail/7020232/duck-pond-trail-aka-the-shitz,https://cdn2.apstatic.com/photos/mtb/7014501_sqsmall_1554847622.jpg,https://cdn2.apstatic.com/photos/mtb/7014501_small_1554847622.jpg,https://cdn2.apstatic.com/photos/mtb/7014501_smallMed_1554847622.jpg,https://cdn2.apstatic.com/photos/mtb/7014501_medium_1554847622.jpg,0.5,0,-162,399,238,-117.1736,32.9382,All Clear,Dry,2020-10-18 15:04:08
7051447,To The Top,Trail,Trail to the highest peak in the TMTA/Lehigh Trails area.,black,5,1,"Tehachapi, California",https://www.mtbproject.com/trail/7051447/to-the-top,https://cdn2.apstatic.com/photos/mtb/7034241_sqsmall_1575652241.jpg,https://cdn2.apstatic.com/photos/mtb/7034241_small_1575652241.jpg,https://cdn2.apstatic.com/photos/mtb/7034241_smallMed_1575652241.jpg,https://cdn2.apstatic.com/photos/mtb/7034241_medium_1575652241.jpg,2.3,768,-2,5512,4745,-118.4104,35.1474,All Clear,Dry,2020-10-11 12:49:21
7047810,Coyote Canyon Trail,Trail,A short trail that drops off from the intersection after passing the bench and dropping down.,blue,5,1,"Trabuco Canyon, California",https://www.mtbproject.com/trail/7047810/coyote-canyon-trail,,,,,0.5,5,-191,1325,1137,-117.607,33.6622,Unknown,null,1970-01-01 00:00:00
7036770,Kanaka Loop Trail,Trail,Needs Summary,missing,5,1,"Julian, California",https://www.mtbproject.com/trail/7036770/kanaka-loop-trail,https://cdn2.apstatic.com/photos/mtb/7030790_sqsmall_1555359756.jpg,https://cdn2.apstatic.com/photos/mtb/7030790_small_1555359756.jpg,https://cdn2.apstatic.com/photos/mtb/7030790_smallMed_1555359756.jpg,https://cdn2.apstatic.com/photos/mtb/7030790_medium_1555359756.jpg,5.1,671,-604,4266,3707,-116.6031,33.12,Unknown,null,1970-01-01 00:00:00
7044695,Cold Stream Trail (North),Trail,"A fun, tight, twisty singletrack connects to the Paso Picacho camping area.",blue,5,1,"Descanso, California",https://www.mtbproject.com/trail/7044695/cold-stream-trail-north,,,,,1.1,8,-167,4885,4726,-116.5791,32.9596,All Clear,Dry,2020-08-02 13:34:20
7020593,Cougar Ridge,Trail,Needs adoption!,blue,5,1,"Hidden Meadows, California",https://www.mtbproject.com/trail/7020593/cougar-ridge,https://cdn2.apstatic.com/photos/mtb/489997_sqsmall_1554221043.jpg,https://cdn2.apstatic.com/photos/mtb/489997_small_1554221043.jpg,https://cdn2.apstatic.com/photos/mtb/489997_smallMed_1554221043.jpg,https://cdn2.apstatic.com/photos/mtb/489997_medium_1554221043.jpg,2.9,566,-87,1750,1209,-117.0856,33.2098,All Clear,Dry,2020-10-17 19:40:57
5241273,Mount Lowe Railway Trail - An old rail bed with lots of cliff exposure and crumbling rock. Be careful!,Connector,,greenBlue,5,1,"Altadena, California",https://www.mtbproject.com/trail/5241273/mount-lowe-railway-trail-an-old-rail-bed-with-lots-of-cliff-exposure-and-crumbli,https://cdn2.apstatic.com/photos/mtb/7013458_sqsmall_1554845821.jpg,https://cdn2.apstatic.com/photos/mtb/7013458_small_1554845821.jpg,https://cdn2.apstatic.com/photos/mtb/7013458_smallMed_1554845821.jpg,https://cdn2.apstatic.com/photos/mtb/7013458_medium_1554845821.jpg,0.7,276,-17,3479,3220,-118.122,34.213,All Clear,Great day,2020-08-08 11:27:56
5735441,Cobb Trail,Connector,,blue,5,1,"La Jolla, California",https://www.mtbproject.com/trail/5735441/cobb-trail,https://cdn2.apstatic.com/photos/mtb/5665035_sqsmall_1554331643.jpg,https://cdn2.apstatic.com/photos/mtb/5665035_small_1554331643.jpg,https://cdn2.apstatic.com/photos/mtb/5665035_smallMed_1554331643.jpg,https://cdn2.apstatic.com/photos/mtb/5665035_medium_1554331643.jpg,0.2,24,0,240,216,-117.1919,32.8448,Minor Issues,Dry,2020-07-20 19:14:01
7014938,North Los Mares Trail,Connector,,greenBlue,5,1,"San Juan Capistrano, California",https://www.mtbproject.com/trail/7014938/north-los-mares-trail,,,,,0.6,278,0,524,246,-117.6284,33.4787,Unknown,null,1970-01-01 00:00:00
7041065,West Side Trail (South),Trail,Needs Summary,green,5,1,"Descanso, California",https://www.mtbproject.com/trail/7041065/west-side-trail-south,,,,,1.2,101,-19,4164,4069,-116.5732,32.9153,Minor Issues,"Dry, Muddy, Mostly Dry, Fallen Trees - Not real",2020-10-06 16:51:42
7004968,Cheney Ranch Road,Connector,,blueBlack,5,1,"Topanga, California",https://www.mtbproject.com/trail/7004968/cheney-ranch-road,,,,,0.5,256,0,1867,1611,-118.5764,34.1115,Unknown,null,1970-01-01 00:00:00
7020236,Bowtie Rim Trail,Connector,,greenBlue,5,1,"Fairbanks Ranch, California",https://www.mtbproject.com/trail/7020236/bowtie-rim-trail,https://cdn2.apstatic.com/photos/mtb/7014387_sqsmall_1554847450.jpg,https://cdn2.apstatic.com/photos/mtb/7014387_small_1554847450.jpg,https://cdn2.apstatic.com/photos/mtb/7014387_smallMed_1554847450.jpg,https://cdn2.apstatic.com/photos/mtb/7014387_medium_1554847450.jpg,0.6,55,-48,438,405,-117.1676,32.9441,All Clear,Dry,2020-08-23 14:06:36
7053977,Yuma Bike Path (Colorado River Levee Multi-use Path),Trail,Fun and long.,green,5,1,"Yuma, Arizona",https://www.mtbproject.com/trail/7053977/yuma-bike-path-colorado-river-levee-multi-use-path,,,,,8.6,107,-112,161,121,-114.5989,32.7174,Unknown,null,1970-01-01 00:00:00
7004854,Hans Rey,Trail,Mature oaks canopy much of this trail that heads west along a seasonal creek and open meadow.,blue,5,1,"Golden Hills, California",https://www.mtbproject.com/trail/7004854/hans-rey,https://cdn2.apstatic.com/photos/mtb/7023416_sqsmall_1554932196.jpg,https://cdn2.apstatic.com/photos/mtb/7023416_small_1554932196.jpg,https://cdn2.apstatic.com/photos/mtb/7023416_smallMed_1554932196.jpg,https://cdn2.apstatic.com/photos/mtb/7023416_medium_1554932196.jpg,0.6,53,-15,3700,3646,-118.4782,35.1563,Unknown,null,1970-01-01 00:00:00
7012119,Long May You Run,Trail,A great fast-flowing loop through granite with some technical sections.,black,4.6,8,"Joshua Tree, California",https://www.mtbproject.com/trail/7012119/long-may-you-run,https://cdn2.apstatic.com/photos/mtb/7017810_sqsmall_1554917353.jpg,https://cdn2.apstatic.com/photos/mtb/7017810_small_1554917353.jpg,https://cdn2.apstatic.com/photos/mtb/7017810_smallMed_1554917353.jpg,https://cdn2.apstatic.com/photos/mtb/7017810_medium_1554917353.jpg,0.7,22,-134,3320,3208,-116.2752,34.1113,Unknown,null,1970-01-01 00:00:00
7048684,Wagon Wheel Connector,Connector,,green,5,1,"Carmel Valley, California",https://www.mtbproject.com/trail/7048684/wagon-wheel-connector,https://cdn2.apstatic.com/photos/mtb/5403949_sqsmall_1554330774.jpg,https://cdn2.apstatic.com/photos/mtb/5403949_small_1554330774.jpg,https://cdn2.apstatic.com/photos/mtb/5403949_smallMed_1554330774.jpg,https://cdn2.apstatic.com/photos/mtb/5403949_medium_1554330774.jpg,0.1,2,-1,58,56,-117.2029,32.9146,Unknown,null,1970-01-01 00:00:00
5736294,Lusardi Creek Loop Trail,Trail,Doubletrack dirt road with steep elevation changes.,blue,4.1,18,"Fairbanks Ranch, California",https://www.mtbproject.com/trail/5736294/lusardi-creek-loop-trail,https://cdn2.apstatic.com/photos/mtb/7036207_sqsmall_1595795039.jpg,https://cdn2.apstatic.com/photos/mtb/7036207_small_1595795039.jpg,https://cdn2.apstatic.com/photos/mtb/7036207_smallMed_1595795039.jpg,https://cdn2.apstatic.com/photos/mtb/7036207_medium_1595795039.jpg,10,1001,-1012,694,209,-117.1638,33.0046,All Clear,,2020-10-15 19:43:43
7046471,Bass Hill Trail,Trail,Needs Summary,blue,5,1,"Apple Valley, California",https://www.mtbproject.com/trail/7046471/bass-hill-trail,,,,,0.4,20,-107,3190,3084,-117.222,34.5229,Unknown,null,1970-01-01 00:00:00
7045501,Mano y Mano,Trail,"Rough, narrow, unrefined with great views.",black,5,1,"Yuma, Arizona",https://www.mtbproject.com/trail/7045501/mano-y-mano,,,,,1.2,114,-69,435,325,-114.4797,32.8057,Unknown,null,1970-01-01 00:00:00
7021996,Catalina Verdugo Spur,Trail,Needs description and summary.,blue,5,1,"La Cañada Flintridge, California",https://www.mtbproject.com/trail/7021996/catalina-verdugo-spur,https://cdn2.apstatic.com/photos/mtb/7014409_sqsmall_1554847482.jpg,https://cdn2.apstatic.com/photos/mtb/7014409_small_1554847482.jpg,https://cdn2.apstatic.com/photos/mtb/7014409_smallMed_1554847482.jpg,https://cdn2.apstatic.com/photos/mtb/7014409_medium_1554847482.jpg,0.6,0,-214,1507,1293,-118.2155,34.1812,All Clear,Dry - very dry low traction,2020-07-29 15:20:15
5066309,Cattle Pond Loop - A small extra credit singletrack,Connector,,blue,5,1,"Foothill Ranch, California",https://www.mtbproject.com/trail/5066309/cattle-pond-loop-a-small-extra-credit-singletrack,,,,,0.3,71,-63,1127,1064,-117.6507,33.6974,All Clear,Dry,2020-08-02 09:49:39
5066336,Serrano Road,Connector,,green,5,1,"Portola Hills, California",https://www.mtbproject.com/trail/5066336/serrano-road,https://img.youtube.com/vi/ceLaiXvUCyI/hqdefault.jpg,https://img.youtube.com/vi/ceLaiXvUCyI/hqdefault.jpg,https://img.youtube.com/vi/ceLaiXvUCyI/hqdefault.jpg,https://img.youtube.com/vi/ceLaiXvUCyI/hqdefault.jpg,1,3,-130,942,813,-117.6445,33.6825,All Clear,Dry,2020-08-15 09:24:53
7055140,Black Trail,Trail,Final step in skill progression at the bike park.,black,5,1,"Santa Clarita, California",https://www.mtbproject.com/trail/7055140/black-trail,https://cdn2.apstatic.com/photos/mtb/7037363_sqsmall_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_small_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_smallMed_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_medium_1601282771.jpg,0.5,94,-100,1491,1390,-118.4972,34.4113,Unknown,null,1970-01-01 00:00:00
7055139,Red Trail,Trail,Next step in progression from Blue Trail.,blueBlack,5,1,"Santa Clarita, California",https://www.mtbproject.com/trail/7055139/red-trail,https://cdn2.apstatic.com/photos/mtb/7037363_sqsmall_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_small_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_smallMed_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_medium_1601282771.jpg,0.7,139,-131,1511,1390,-118.4972,34.4113,Unknown,null,1970-01-01 00:00:00
7055138,Blue Trail,Trail,Next step in skill progression from Green Trail.,blue,5,1,"Santa Clarita, California",https://www.mtbproject.com/trail/7055138/blue-trail,https://cdn2.apstatic.com/photos/mtb/7037363_sqsmall_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_small_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_smallMed_1601282771.jpg,https://cdn2.apstatic.com/photos/mtb/7037363_medium_1601282771.jpg,0.4,82,-88,1491,1404,-118.4968,34.411,Unknown,null,1970-01-01 00:00:00
